case_id,category,subcategory,difficulty,handwriting_profile,stroke_variant,canvas_region,expected_plain_text,expected_latex,raw_detected_output,normalized_detected_output,detected_latex,confidence,recognition_time_ms,exact_match,semantic_match,structure_match,layout_match,symbol_score,structure_score,spatial_score,overall_score,status,error_types,evidence_path,notes
"complex_numbers-018","COMPLEX_NUMBERS","powered complex","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","(1+i)^2=2i","(1+i)^2=2i","(1+i)^{2}=2i","(1+i)^(2)=2i","(1+i)^{2}=2i","0.9268307","3270","true","true","true","true","1.0","1.0","1.0","0.996341535449028","PASS","","rendered-inputs",""
"complex_numbers-019","COMPLEX_NUMBERS","indexed complex","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","z_1+z_2","z_1+z_2","z_{1}+z_{2}","z_1+z_2","z_{1}+z_{2}","0.87448823","3145","true","true","true","true","1.0","1.0","1.0","0.993724411725998","PASS","","rendered-inputs",""
"complex_numbers-020","COMPLEX_NUMBERS","complex product","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","z_1*z_2","z_1*z_2","z_1 \times z_2","z_1*z_2","z_1 \times z_2","0.8961","3202","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","LETTER_CONFUSION","rendered-inputs",""
"complex_numbers-021","COMPLEX_NUMBERS","complex addition","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","(3+4i)+(2-i)","(3+4i)+(2-i)","(3+41)+(2-1)","(3+41)+(2-1)","(3+41)+(2-1)","0.93865997","2892","false","false","false","true","0.8333333333333334","0.0","1.0","0.6031829982995988","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION","failures/complex_numbers-021.png",""
"complex_numbers-022","COMPLEX_NUMBERS","complex subtraction","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","(3+4i)-(2-i)","(3+4i)-(2-i)","(3+4i)-(2-i}","(3+4i)-(2-i)","(3+4i)-(2-i}","0.94065666","3044","true","true","false","true","1.0","0.0","1.0","0.6970328330993653","WRONG_STRUCTURE","","failures/complex_numbers-022.png",""
"complex_numbers-023","COMPLEX_NUMBERS","conjugate product","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","(1+i)(1-i)=2","(1+i)(1-i)=2","(1+i)(1-i)=2","(1+i)(1-i)=2","(1+i)(1-i)=2","0.9713","3369","true","true","true","true","1.0","1.0","1.0","0.9985650002956391","PASS","","rendered-inputs",""
"complex_numbers-024","COMPLEX_NUMBERS","imaginary root","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","sqrt(-9)=3i","sqrt(-9)=3i","sr+(-9)=31","sr+(-9)=31","sr+(-9)=31","0.9467561","2764","false","false","false","false","0.7272727272727273","0.5","0.0","0.5082468971339139","WRONG_LAYOUT","DIGIT_CONFUSION|LETTER_CONFUSION|ROOT_SCOPE_ERROR","failures/complex_numbers-024.png",""
"complex_numbers-025","COMPLEX_NUMBERS","roots of unity","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","z^3=1","z^3=1","z^3=1","z^3=1","z^3=1","0.9311","2638","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","","rendered-inputs",""
"complex_numbers-026","COMPLEX_NUMBERS","root of unity","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","omega=e^{2*pi*i/3}","omega=e^{2*pi*i/3}","0=e^{ \frac{1}{2}} \times 0=e^{ \frac{1}{2} \times 0= \frac{1}{2}}","0=e^(((1)/(2)))*0=e^(((1)/(2))*0=((1)/(2)))","0=e^{ \frac{1}{2}} \times 0=e^{ \frac{1}{2} \times 0= \frac{1}{2}}","0.79659885","9941","false","false","true","true","0.16279069767441856","1.0","1.0","0.6936671518863633","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/complex_numbers-026.png",""
"complex_numbers-027","COMPLEX_NUMBERS","degree polar","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","z=5(cos(30)+i*sin(30))","z=5(cos(30)+i*sin(30))","z=5( \cos(30)+i \times \sin(30))","z=5(cos(30)+i*sin(30))","z=5( \cos(30)+i \times \sin(30))","0.87276846","5021","true","true","true","true","1.0","1.0","1.0","0.9936384230852128","PASS","LETTER_CONFUSION","rendered-inputs",""
"complex_numbers-028","COMPLEX_NUMBERS","negative argument","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","z=2e^{-i*pi/4}","z=2e^{-i*pi/4}","z=2e^{-i \times pi/4}","z=2e^(-i*pi/4)","z=2e^{-i \times pi/4}","0.9311","4004","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","LETTER_CONFUSION","rendered-inputs",""
"complex_numbers-029","COMPLEX_NUMBERS","nested real part","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","Re((2+i)/(1-i))","Re((2+i)/(1-i))","e((2+i)/(1-i))","e((2+i)/(1-i))","e((2+i)/(1-i))","0.8961","3873","false","false","true","true","0.9333333333333333","1.0","1.0","0.9438049992322922","PARTIAL","LETTER_CONFUSION","failures/complex_numbers-029.png",""
"complex_numbers-030","COMPLEX_NUMBERS","Euler imaginary part","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","Im(e^{i*theta})","Im(e^{i*theta})","MCe^('xtheto),","MCe^('xtheto),","MCe^('xtheto),","0.5180909","3328","false","false","true","true","0.5384615384615384","1.0","1.0","0.7924430067264117","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/complex_numbers-030.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"complex_numbers-031","COMPLEX_NUMBERS","conjugate identity","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","conj(z_1+z_2)=conj(z_1)+conj(z_2)","conj(z_1+z_2)=conj(z_1)+conj(z_2)","CO\cap j(z_1+z_2)=CO\cap j(z_1)+CO\cap j(z_2)","CO\capj(z_1+z_2)=CO\capj(z_1)+CO\capj(z_2)","CO\cap j(z_1+z_2)=CO\cap j(z_1)+CO\cap j(z_2)","0.8731068","7115","false","false","true","true","0.7142857142857143","1.0","1.0","0.8629410531691142","WRONG_SYMBOL","LETTER_CONFUSION","failures/complex_numbers-031.png",""
"complex_numbers-032","COMPLEX_NUMBERS","modulus product","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","","","","","","","0","false","false","false","false","0.0","0.0","0.0","0.0","MANUAL_REVIEW_REQUIRED","","failures/complex_numbers-032.png","The automated stroke alphabet cannot represent this case faithfully; execute in manual Mode B."
"complex_numbers-033","COMPLEX_NUMBERS","real identity","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","z+conj(z)=2Re(z)","z+conj(z)=2Re(z)","z+ \cos z(z)=2e(z)","z+cosz(z)=2e(z)","z+ \cos z(z)=2e(z)","0.8918695","3730","false","false","true","true","0.8125","1.0","1.0","0.8933434742689131","PARTIAL","LETTER_CONFUSION","failures/complex_numbers-033.png",""
"complex_numbers-034","COMPLEX_NUMBERS","imaginary identity","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","z-conj(z)=2iIm(z)","z-conj(z)=2iIm(z)","z- \cos j(z)=z \sin(z)","z-cosj(z)=zsin(z)","z- \cos j(z)=z \sin(z)","0.8456082","4023","false","false","true","true","0.7647058823529411","1.0","1.0","0.8766921734459259","PARTIAL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/complex_numbers-034.png",""
"complex_numbers-035","COMPLEX_NUMBERS","symbolic reciprocal","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","1/(a+bi)","1/(a+bi)","I/Cat Dis","I/CatDis","I/Cat Dis","0.7116","3045","false","false","true","true","0.375","1.0","1.0","0.7530800002813339","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/complex_numbers-035.png",""
"complex_numbers-036","COMPLEX_NUMBERS","symbolic division","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","(a+bi)/(c+di)","(a+bi)/(c+di)","(a+bi)/cctdi)","(a+bi)/cctdi)","(a+bi)/cctdi)","0.59328","2973","false","false","true","true","0.8461538461538461","1.0","1.0","0.8913947700995665","PARTIAL","LETTER_CONFUSION","failures/complex_numbers-036.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"complex_numbers-037","COMPLEX_NUMBERS","theta ambiguity","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","theta=arg(3+4i)","theta=arg(3+4i)","+he+a=0 \cap g(3+4i)","+he+a=0\capg(3+4i)","+he+a=0 \cap g(3+4i)","0.78807026","3960","false","false","true","true","0.6666666666666667","1.0","1.0","0.8444035130739211","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/complex_numbers-037.png",""
"complex_numbers-038","COMPLEX_NUMBERS","i-l-one ambiguity","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","i l 1","i l 1","i+1","i+1","i+1","0.8961","3097","false","false","false","true","0.6666666666666667","0.0","1.0","0.5298049992322922","WRONG_STRUCTURE","LETTER_CONFUSION","failures/complex_numbers-038.png",""
"complex_numbers-039","COMPLEX_NUMBERS","bars and fraction","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","","","","","","","0","false","false","false","false","0.0","0.0","0.0","0.0","MANUAL_REVIEW_REQUIRED","","failures/complex_numbers-039.png","The automated stroke alphabet cannot represent this case faithfully; execute in manual Mode B."
"complex_numbers-040","COMPLEX_NUMBERS","complex quadratic","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","z^2+(1-i)z+2+i=0","z^2+(1-i)z+2+i=0","z^2+(1-i)z+2+i=0","z^2+(1-i)z+2+i=0","z^2+(1-i)z+2+i=0","0.9069499","4739","true","true","true","true","1.0","1.0","1.0","0.9953474938869477","PASS","","rendered-inputs",""
"log_exp_special-001","LOG_EXP_SPECIAL","common log","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","log(x)","log(x)","log(X)","log(X)","log(X)","0.8119759","2761","true","true","false","true","1.0","0.0","1.0","0.6905987948179245","WRONG_STRUCTURE","","failures/log_exp_special-001.png",""
"log_exp_special-002","LOG_EXP_SPECIAL","natural log","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","ln(x)","ln(x)","ln(X)","ln(X)","ln(X)","0.78633237","2792","true","true","false","true","1.0","0.0","1.0","0.6893166184425354","WRONG_STRUCTURE","STROKE_ORDER_SENSITIVE","failures/log_exp_special-002.png",""
"log_exp_special-003","LOG_EXP_SPECIAL","based log","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","log_2(8)=3","log_2(8)=3","\log_{2}(8)=3","log_2(8)=3","\log_{2}(8)=3","0.8946074","3199","true","true","true","true","1.0","1.0","1.0","0.9947303712368012","PASS","","rendered-inputs",""
"log_exp_special-004","LOG_EXP_SPECIAL","arbitrary base","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","log_a(xy)","log_a(xy)","logy","logy","logy","0.5191823","2412","false","false","false","false","0.4444444444444444","0.0","0.0","0.21595911622047426","WRONG_STRUCTURE","LETTER_CONFUSION|SUBSCRIPT_MISSED|LOW_CONFIDENCE","failures/log_exp_special-004.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-005","LOG_EXP_SPECIAL","log exponential","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","ln(e^x)=x","ln(e^x)=x","\ln(e^{x})=x","ln(e^(x))=x","\ln(e^{x})=x","0.9139175","3325","true","true","true","true","1.0","1.0","1.0","0.9956958740949632","PASS","","rendered-inputs",""
"log_exp_special-006","LOG_EXP_SPECIAL","exponential","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","e^{2x+1}","e^{2x+1}","e^{2x+1}","e^(2x+1)","e^{2x+1}","0.9311","2872","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","","rendered-inputs",""
"log_exp_special-007","LOG_EXP_SPECIAL","exponential equation","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","2^x=16","2^x=16","2^x=16","2^x=16","2^x=16","0.9311","2628","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","","rendered-inputs",""
"log_exp_special-008","LOG_EXP_SPECIAL","log difference","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","log(x+1)-log(x-1)","log(x+1)-log(x-1)","\log(x+1)- \log(x-1)","log(x+1)-log(x-1)","\log(x+1)- \log(x-1)","0.8691772","3907","true","true","false","true","1.0","0.0","1.0","0.6934588611125946","WRONG_STRUCTURE","","failures/log_exp_special-008.png",""
"log_exp_special-009","LOG_EXP_SPECIAL","pi area","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","pi*r^2","pi*r^2","pi \times r^{2}","pi*r^(2)","pi \times r^{2}","0.8804418","2741","true","true","true","true","1.0","1.0","1.0","0.9940220892429352","PASS","LETTER_CONFUSION","rendered-inputs",""
"log_exp_special-010","LOG_EXP_SPECIAL","pi circumference","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","2*pi*r","2*pi*r","2 \times pi \times r","2*pi*r","2 \times pi \times r","0.8912157","2920","true","true","false","true","1.0","0.0","1.0","0.6945607841014863","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE","failures/log_exp_special-010.png",""
"log_exp_special-011","LOG_EXP_SPECIAL","infinity","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","infinity","infinity","i +Y","i+Y","i +Y","0.58973736","2376","false","false","false","true","0.25","0.0","1.0","0.3363618677854538","WRONG_STRUCTURE","LETTER_CONFUSION","failures/log_exp_special-011.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-012","LOG_EXP_SPECIAL","factorial","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","n!","n!","","","","","27196","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/log_exp_special-012.png",""
"log_exp_special-013","LOG_EXP_SPECIAL","floor","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","floor(x)","floor(x)","FLOORCX)","FLOORCX)","FLOORCX)","0.62228","3602","false","false","false","true","0.875","0.0","1.0","0.6051765000820161","WRONG_STRUCTURE","LETTER_CONFUSION|CROWDING_SENSITIVE","failures/log_exp_special-013.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-014","LOG_EXP_SPECIAL","ceiling","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","ceil(x)","ceil(x)","Ceil(X)","Ceil(X)","Ceil(X)","0.63468","2901","true","true","false","true","1.0","0.0","1.0","0.6817339986562729","WRONG_STRUCTURE","","failures/log_exp_special-014.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-015","LOG_EXP_SPECIAL","base ten","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","log_10(1000)=3","log_10(1000)=3","10910110001=3","10910110001=3","10910110001=3","0.439","5376","false","false","false","false","0.5714285714285714","0.5","0.0","0.41623571481023514","WRONG_LAYOUT","DIGIT_CONFUSION|LETTER_CONFUSION|SUBSCRIPT_MISSED|OVERWRITING_ERROR|LOW_CONFIDENCE","failures/log_exp_special-015.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-016","LOG_EXP_SPECIAL","power identity","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","log_b(x^n)=n*log_b(x)","log_b(x^n)=n*log_b(x)","lognex)=nx logocx>","lognex)=nxlogocx>","lognex)=nx logocx>","0.45639998","6334","false","false","false","false","0.5238095238095238","0.3333333333333333","0.0","0.3467485702889306","WRONG_STRUCTURE","LETTER_CONFUSION|SUPERSCRIPT_MISSED|SUBSCRIPT_MISSED|LOW_CONFIDENCE","failures/log_exp_special-016.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-017","LOG_EXP_SPECIAL","product identity","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","log(xy)=log(x)+log(y)","log(xy)=log(x)+log(y)","log(XY)=log(X)+log(Y)","log(XY)=log(X)+log(Y)","log(XY)=log(X)+log(Y)","0.8961","3830","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
"log_exp_special-018","LOG_EXP_SPECIAL","quotient identity","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","log(x/y)=log(x)-log(y)","log(x/y)=log(x)-log(y)","\log(X/Y)= \log(X)- \log(Y)","log(X/Y)=log(X)-log(Y)","\log(X/Y)= \log(X)- \log(Y)","0.86462164","4569","true","true","true","true","1.0","1.0","1.0","0.9932310819625855","PASS","","rendered-inputs",""
"log_exp_special-019","LOG_EXP_SPECIAL","zero exponent","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","e^0=1","e^0=1","e^0=1","e^0=1","e^0=1","0.9068809","3399","true","true","true","true","1.0","1.0","1.0","0.9953440457582474","PASS","","rendered-inputs",""
"log_exp_special-020","LOG_EXP_SPECIAL","negative exponential","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","e^{-x}","e^{-x}","et","et","et","0.5608","5664","false","false","false","false","0.25","0.0","0.0","0.13491500079631805","WRONG_STRUCTURE","LETTER_CONFUSION|SUPERSCRIPT_MISSED","failures/log_exp_special-020.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-021","LOG_EXP_SPECIAL","exp function","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","exp(x^2)","exp(x^2)","\exp(X^{2})","exp(X^(2))","\exp(X^{2})","0.86689246","2921","true","true","true","true","1.0","1.0","1.0","0.9933446228504181","PASS","","rendered-inputs",""
"log_exp_special-022","LOG_EXP_SPECIAL","nested log root","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","ln(sqrt(x))","ln(sqrt(x))","(MCS(+(X))","(MCS(+(X))","(MCS(+(X))","0.439","2458","false","false","false","false","0.4545454545454546","0.0","0.0","0.2162681823427027","WRONG_STRUCTURE","LETTER_CONFUSION|ROOT_SCOPE_ERROR|LOCATION_SENSITIVE|LOW_CONFIDENCE","failures/log_exp_special-022.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-023","LOG_EXP_SPECIAL","nested logarithm","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","log(log(x))","log(log(x))","logclog(x)>","logclog(x)>","logclog(x)>","0.439","2908","false","false","false","true","0.8181818181818181","0.0","1.0","0.5717227277972482","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/log_exp_special-023.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-024","LOG_EXP_SPECIAL","two natural logs","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","ln(1+x)-ln(1-x)","ln(1+x)-ln(1-x)","ln(1+X)-ln(1-X)","ln(1+X)-ln(1-X)","ln(1+X)-ln(1-X)","0.8918747","4022","true","true","false","true","1.0","0.0","1.0","0.694593733549118","WRONG_STRUCTURE","","failures/log_exp_special-024.png",""
"log_exp_special-025","LOG_EXP_SPECIAL","general exponential","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","a^x=b","a^x=b","a^x=0","a^x=0","a^x=0","0.913062","2791","false","false","true","true","0.8","1.0","1.0","0.89065309882164","PARTIAL","LETTER_CONFUSION","failures/log_exp_special-025.png",""
"log_exp_special-026","LOG_EXP_SPECIAL","general logarithm","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","log_a(b)=c","log_a(b)=c","l0g_o(b)=C","l0g_o(b)=C","l0g_o(b)=C","0.5332286","3953","false","false","true","true","0.8","1.0","1.0","0.871661428809166","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/log_exp_special-026.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-027","LOG_EXP_SPECIAL","inverse identity","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","e^{ln(x)}=x","e^{ln(x)}=x","e^{ \ln(x)}=x","e^(ln(x))=x","e^{ \ln(x)}=x","0.8770793","2978","true","true","true","true","1.0","1.0","1.0","0.9938539654016495","PASS","","rendered-inputs",""
"log_exp_special-028","LOG_EXP_SPECIAL","compound exponential","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","ln(e^{x+y})","ln(e^{x+y})","1\cap(e^{x+y})","1\cap(e^(x+y))","1\cap(e^{x+y})","0.8666154","3211","false","false","true","true","0.5833333333333333","1.0","1.0","0.8233307707309723","WRONG_SYMBOL","LETTER_CONFUSION","failures/log_exp_special-028.png",""
"log_exp_special-029","LOG_EXP_SPECIAL","pi approximation","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","pi~=3.14159","pi~=3.14159","p_{i}=3.14159","p_i=3.14159","p_{i}=3.14159","0.8774896","3233","false","false","true","true","0.8181818181818181","1.0","1.0","0.8943290267749265","PARTIAL","","failures/log_exp_special-029.png",""
"log_exp_special-030","LOG_EXP_SPECIAL","limit target infinity","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","x->infinity","x->infinity","x->infinity","x->infinity","x->infinity","0.59328","3869","true","true","true","true","1.0","1.0","1.0","0.9796640008687973","PASS","","rendered-inputs","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-031","LOG_EXP_SPECIAL","factorial group","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","(n+1)!","(n+1)!","(1+1)!","(1+1)!","(1+1)!","0.7116","3768","false","false","false","true","0.8333333333333334","0.0","1.0","0.5918300002813339","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|CROWDING_SENSITIVE","failures/log_exp_special-031.png",""
"log_exp_special-032","LOG_EXP_SPECIAL","double factorial","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","n!!","n!!","","","","","26696","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/log_exp_special-032.png",""
"log_exp_special-033","LOG_EXP_SPECIAL","gamma factorial","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","Gamma(n)=(n-1)!","Gamma(n)=(n-1)!","amma(n)=(n-1)","amma(n)=(n-1)","amma(n)=(n-1)","0.439","2451","false","false","true","true","0.8666666666666667","1.0","1.0","0.892450000524521","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/log_exp_special-033.png","Low-confidence interpretation; choose an alternative or edit before insertion."
