case_id,category,subcategory,difficulty,handwriting_profile,stroke_variant,canvas_region,expected_plain_text,expected_latex,raw_detected_output,normalized_detected_output,detected_latex,confidence,recognition_time_ms,exact_match,semantic_match,structure_match,layout_match,symbol_score,structure_score,spatial_score,overall_score,status,error_types,evidence_path,notes
"complex_numbers-007","COMPLEX_NUMBERS","Euler identity","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","e^{i*pi}+1=0","e^{i*pi}+1=0","e^{ixpi}+1=0","e^(ixpi)+1=0","e^{ixpi}+1=0","0.8906769","8570","false","false","true","true","0.9","1.0","1.0","0.92928384578228","PARTIAL","LETTER_CONFUSION","failures/complex_numbers-007.png",""
"complex_numbers-008","COMPLEX_NUMBERS","complex fraction","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","(2+3i)/(1-i)","(2+3i)/(1-i)","(2+3i)/(1-i)","(2+3i)/(1-i)","(2+3i)/(1-i)","0.8909889","5916","true","true","true","true","1.0","1.0","1.0","0.9945494443178178","PASS","","rendered-inputs",""
"complex_numbers-009","COMPLEX_NUMBERS","power of i","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","i^{17}","i^{17}","i^{27}","i^(27)","i^{27}","0.92353666","3972","false","false","true","true","0.75","1.0","1.0","0.8761768329143522","PARTIAL","DIGIT_CONFUSION","failures/complex_numbers-009.png",""
"complex_numbers-010","COMPLEX_NUMBERS","real part","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","Re(z)=3","Re(z)=3","e(z)=3","e(z)=3","e(z)=3","0.8811915","3799","false","false","true","true","0.8571428571428572","1.0","1.0","0.9104881460326059","PARTIAL","LETTER_CONFUSION","failures/complex_numbers-010.png",""
"complex_numbers-011","COMPLEX_NUMBERS","imaginary part","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","Im(z)=4","Im(z)=4","M(z)=4","M(z)=4","M(z)=4","0.8299873","3798","false","false","true","true","0.8571428571428572","1.0","1.0","0.9079279358046396","PARTIAL","LETTER_CONFUSION","failures/complex_numbers-011.png",""
"complex_numbers-012","COMPLEX_NUMBERS","complex equation","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","z^2+4=0","z^2+4=0","z^{2}+4=0","z^(2)+4=0","z^{2}+4=0","0.886184","3899","true","true","true","true","1.0","1.0","1.0","0.9943091988563538","PASS","","rendered-inputs",""
"complex_numbers-013","COMPLEX_NUMBERS","argument","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","arg(z)=theta","arg(z)=theta","orgia)=the to","orgia)=theto","orgia)=the to","0.70139194","3740","false","false","true","true","0.6666666666666667","1.0","1.0","0.8400695967674254","WRONG_SYMBOL","LETTER_CONFUSION","failures/complex_numbers-013.png",""
"complex_numbers-014","COMPLEX_NUMBERS","modulus identity","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","","","","","","","0","false","false","false","false","0.0","0.0","0.0","0.0","MANUAL_REVIEW_REQUIRED","","failures/complex_numbers-014.png","The automated stroke alphabet cannot represent this case faithfully; execute in manual Mode B."
"complex_numbers-015","COMPLEX_NUMBERS","reciprocal i","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","1/i=-i","1/i=-i","1/i=-i","1/i=-i","1/i=-i","0.9028995","3722","true","true","true","true","1.0","1.0","1.0","0.9951449751853944","PASS","","rendered-inputs",""
"complex_numbers-016","COMPLEX_NUMBERS","cube of i","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","i^3=-i","i^3=-i","i^3=-i","i^3=-i","i^3=-i","0.92820215","4071","true","true","true","true","1.0","1.0","1.0","0.99641010761261","PASS","","rendered-inputs",""
"complex_numbers-017","COMPLEX_NUMBERS","fourth power","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","i^4=1","i^4=1","i^t=1","i^t=1","i^t=1","0.3608","3865","false","false","true","true","0.8","1.0","1.0","0.8630399999022483","PARTIAL","DIGIT_CONFUSION|LETTER_CONFUSION|LOW_CONFIDENCE","failures/complex_numbers-017.png",""
"complex_numbers-018","COMPLEX_NUMBERS","powered complex","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","(1+i)^2=2i","(1+i)^2=2i","(1+i)^{2}=2i","(1+i)^(2)=2i","(1+i)^{2}=2i","0.9268307","4626","true","true","true","true","1.0","1.0","1.0","0.996341535449028","PASS","","rendered-inputs",""
"complex_numbers-019","COMPLEX_NUMBERS","indexed complex","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","z_1+z_2","z_1+z_2","z_{1}+z_{2}","z_1+z_2","z_{1}+z_{2}","0.87448823","5391","true","true","true","true","1.0","1.0","1.0","0.993724411725998","PASS","","rendered-inputs",""
"complex_numbers-020","COMPLEX_NUMBERS","complex product","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","z_1*z_2","z_1*z_2","z_1 \times z_2","z_1*z_2","z_1 \times z_2","0.8961","5914","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","LETTER_CONFUSION","rendered-inputs",""
"complex_numbers-021","COMPLEX_NUMBERS","complex addition","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","(3+4i)+(2-i)","(3+4i)+(2-i)","(3+41)+(2-1)","(3+41)+(2-1)","(3+41)+(2-1)","0.93865997","4815","false","false","true","true","0.8333333333333334","1.0","1.0","0.9031829982995987","PARTIAL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/complex_numbers-021.png",""
"complex_numbers-022","COMPLEX_NUMBERS","complex subtraction","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","(3+4i)-(2-i)","(3+4i)-(2-i)","(3+4i)-(2-i}","(3+4i)-(2-i)","(3+4i)-(2-i}","0.94065666","4638","true","true","true","true","1.0","1.0","1.0","0.9970328330993653","PASS","","rendered-inputs",""
"complex_numbers-023","COMPLEX_NUMBERS","conjugate product","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","(1+i)(1-i)=2","(1+i)(1-i)=2","(1+i)(1-i)=2","(1+i)(1-i)=2","(1+i)(1-i)=2","0.9713","5624","true","true","true","true","1.0","1.0","1.0","0.9985650002956391","PASS","","rendered-inputs",""
"complex_numbers-024","COMPLEX_NUMBERS","imaginary root","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","sqrt(-9)=3i","sqrt(-9)=3i","sr+(-9)=31","sr+(-9)=31","sr+(-9)=31","0.9467561","4104","false","false","false","false","0.7272727272727273","0.5","0.0","0.5082468971339139","WRONG_LAYOUT","DIGIT_CONFUSION|LETTER_CONFUSION|ROOT_SCOPE_ERROR","failures/complex_numbers-024.png",""
"complex_numbers-025","COMPLEX_NUMBERS","roots of unity","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","z^3=1","z^3=1","z^3=1","z^3=1","z^3=1","0.9311","3993","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","","rendered-inputs",""
"complex_numbers-026","COMPLEX_NUMBERS","root of unity","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","omega=e^{2*pi*i/3}","omega=e^{2*pi*i/3}","","","","","13009","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/complex_numbers-026.png",""
"complex_numbers-027","COMPLEX_NUMBERS","degree polar","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","z=5(cos(30)+i*sin(30))","z=5(cos(30)+i*sin(30))","z=5( \cos(30)+i \times \sin(30))","z=5(cos(30)+i*sin(30))","z=5( \cos(30)+i \times \sin(30))","0.87276846","6677","true","true","true","true","1.0","1.0","1.0","0.9936384230852128","PASS","LETTER_CONFUSION","rendered-inputs",""
"complex_numbers-028","COMPLEX_NUMBERS","negative argument","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","z=2e^{-i*pi/4}","z=2e^{-i*pi/4}","z=2e^{-i \times pi/4}","z=2e^(-i*pi/4)","z=2e^{-i \times pi/4}","0.9311","5692","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","LETTER_CONFUSION","rendered-inputs",""
"complex_numbers-029","COMPLEX_NUMBERS","nested real part","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","Re((2+i)/(1-i))","Re((2+i)/(1-i))","e((2+i)/(1-i))","e((2+i)/(1-i))","e((2+i)/(1-i))","0.8961","4739","false","false","true","true","0.9333333333333333","1.0","1.0","0.9438049992322922","PARTIAL","LETTER_CONFUSION","failures/complex_numbers-029.png",""
"complex_numbers-030","COMPLEX_NUMBERS","Euler imaginary part","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","Im(e^{i*theta})","Im(e^{i*theta})","MCe^('xtheto),","MCe^('xtheto),","MCe^('xtheto),","0.5180909","4320","false","false","true","true","0.5384615384615384","1.0","1.0","0.7924430067264117","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/complex_numbers-030.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"complex_numbers-031","COMPLEX_NUMBERS","conjugate identity","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","conj(z_1+z_2)=conj(z_1)+conj(z_2)","conj(z_1+z_2)=conj(z_1)+conj(z_2)","CO\cap j(z_1+z_2)=CO\cap j(z_1)+CO\cap j(z_2)","CO\capj(z_1+z_2)=CO\capj(z_1)+CO\capj(z_2)","CO\cap j(z_1+z_2)=CO\cap j(z_1)+CO\cap j(z_2)","0.8731068","9710","false","false","true","true","0.7142857142857143","1.0","1.0","0.8629410531691142","WRONG_SYMBOL","LETTER_CONFUSION","failures/complex_numbers-031.png",""
"complex_numbers-032","COMPLEX_NUMBERS","modulus product","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","","","","","","","0","false","false","false","false","0.0","0.0","0.0","0.0","MANUAL_REVIEW_REQUIRED","","failures/complex_numbers-032.png","The automated stroke alphabet cannot represent this case faithfully; execute in manual Mode B."
"complex_numbers-033","COMPLEX_NUMBERS","real identity","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","z+conj(z)=2Re(z)","z+conj(z)=2Re(z)","z+ \cos z(z)=2e(z)","z+cosz(z)=2e(z)","z+ \cos z(z)=2e(z)","0.8918695","5025","false","false","true","true","0.8125","1.0","1.0","0.8933434742689131","PARTIAL","LETTER_CONFUSION","failures/complex_numbers-033.png",""
"complex_numbers-034","COMPLEX_NUMBERS","imaginary identity","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","z-conj(z)=2iIm(z)","z-conj(z)=2iIm(z)","z- \cos j(z)=z \sin(z)","z-cosj(z)=zsin(z)","z- \cos j(z)=z \sin(z)","0.8456082","5768","false","false","true","true","0.7647058823529411","1.0","1.0","0.8766921734459259","PARTIAL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/complex_numbers-034.png",""
"complex_numbers-035","COMPLEX_NUMBERS","symbolic reciprocal","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","1/(a+bi)","1/(a+bi)","I/Cat Dis","I/CatDis","I/Cat Dis","0.7116","4674","false","false","true","true","0.375","1.0","1.0","0.7530800002813339","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/complex_numbers-035.png",""
"complex_numbers-036","COMPLEX_NUMBERS","symbolic division","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","(a+bi)/(c+di)","(a+bi)/(c+di)","(a+bi)/cctdi)","(a+bi)/cctdi)","(a+bi)/cctdi)","0.59328","4573","false","false","true","true","0.8461538461538461","1.0","1.0","0.8913947700995665","PARTIAL","LETTER_CONFUSION","failures/complex_numbers-036.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"complex_numbers-037","COMPLEX_NUMBERS","theta ambiguity","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","theta=arg(3+4i)","theta=arg(3+4i)","+he+a=0 \cap g(3+4i)","+he+a=0\capg(3+4i)","+he+a=0 \cap g(3+4i)","0.78807026","5718","false","false","true","true","0.6666666666666667","1.0","1.0","0.8444035130739211","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/complex_numbers-037.png",""
"complex_numbers-038","COMPLEX_NUMBERS","i-l-one ambiguity","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","i l 1","i l 1","i+1","i+1","i+1","0.8961","3415","false","false","true","true","0.6666666666666667","1.0","1.0","0.8498049992322921","WRONG_SYMBOL","LETTER_CONFUSION","failures/complex_numbers-038.png",""
"complex_numbers-039","COMPLEX_NUMBERS","bars and fraction","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","","","","","","","0","false","false","false","false","0.0","0.0","0.0","0.0","MANUAL_REVIEW_REQUIRED","","failures/complex_numbers-039.png","The automated stroke alphabet cannot represent this case faithfully; execute in manual Mode B."
"complex_numbers-040","COMPLEX_NUMBERS","complex quadratic","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","z^2+(1-i)z+2+i=0","z^2+(1-i)z+2+i=0","z^2+(1-i)z+2+i=0","z^2+(1-i)z+2+i=0","z^2+(1-i)z+2+i=0","0.9069499","6057","true","true","true","true","1.0","1.0","1.0","0.9953474938869477","PASS","","rendered-inputs",""
"log_exp_special-001","LOG_EXP_SPECIAL","common log","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","log(x)","log(x)","log(X)","log(X)","log(X)","0.8119759","3530","true","true","true","true","1.0","1.0","1.0","0.9905987948179246","PASS","","rendered-inputs",""
"log_exp_special-002","LOG_EXP_SPECIAL","natural log","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","ln(x)","ln(x)","ln(X)","ln(X)","ln(X)","0.78633237","3377","true","true","true","true","1.0","1.0","1.0","0.9893166184425355","PASS","","rendered-inputs",""
"log_exp_special-003","LOG_EXP_SPECIAL","based log","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","log_2(8)=3","log_2(8)=3","\log_{2}(8)=3","log_2(8)=3","\log_{2}(8)=3","0.8946074","4630","true","true","true","true","1.0","1.0","1.0","0.9947303712368012","PASS","","rendered-inputs",""
"log_exp_special-004","LOG_EXP_SPECIAL","arbitrary base","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","log_a(xy)","log_a(xy)","logy","logy","logy","0.5191823","3130","false","false","false","false","0.4444444444444444","0.0","0.0","0.21595911622047426","WRONG_STRUCTURE","LETTER_CONFUSION|SUBSCRIPT_MISSED|LOW_CONFIDENCE","failures/log_exp_special-004.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-005","LOG_EXP_SPECIAL","log exponential","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","ln(e^x)=x","ln(e^x)=x","\ln(e^{x})=x","ln(e^(x))=x","\ln(e^{x})=x","0.9139175","4840","true","true","true","true","1.0","1.0","1.0","0.9956958740949632","PASS","","rendered-inputs",""
"log_exp_special-006","LOG_EXP_SPECIAL","exponential","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","e^{2x+1}","e^{2x+1}","e^{2x+1}","e^(2x+1)","e^{2x+1}","0.9311","4278","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","","rendered-inputs",""
"log_exp_special-007","LOG_EXP_SPECIAL","exponential equation","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","2^x=16","2^x=16","2^x=16","2^x=16","2^x=16","0.9311","4015","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","","rendered-inputs",""
"log_exp_special-008","LOG_EXP_SPECIAL","log difference","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","log(x+1)-log(x-1)","log(x+1)-log(x-1)","\log(x+1)- \log(x-1)","log(x+1)-log(x-1)","\log(x+1)- \log(x-1)","0.8691772","5770","true","true","true","true","1.0","1.0","1.0","0.9934588611125946","PASS","","rendered-inputs",""
"log_exp_special-009","LOG_EXP_SPECIAL","pi area","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","pi*r^2","pi*r^2","pi \times r^{2}","pi*r^(2)","pi \times r^{2}","0.8804418","4232","true","true","true","true","1.0","1.0","1.0","0.9940220892429352","PASS","LETTER_CONFUSION","rendered-inputs",""
"log_exp_special-010","LOG_EXP_SPECIAL","pi circumference","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","2*pi*r","2*pi*r","2 \times pi \times r","2*pi*r","2 \times pi \times r","0.8912157","5130","true","true","true","true","1.0","1.0","1.0","0.9945607841014863","PASS","LETTER_CONFUSION","rendered-inputs",""
"log_exp_special-011","LOG_EXP_SPECIAL","infinity","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","infinity","infinity","i +Y","i+Y","i +Y","0.58973736","3816","false","false","true","true","0.25","1.0","1.0","0.7094868677854538","WRONG_SYMBOL","LETTER_CONFUSION","failures/log_exp_special-011.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-012","LOG_EXP_SPECIAL","factorial","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","n!","n!","","","","","30252","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/log_exp_special-012.png",""
"log_exp_special-013","LOG_EXP_SPECIAL","floor","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","floor(x)","floor(x)","FLOORCX)","FLOORCX)","FLOORCX)","0.62228","4014","false","false","true","true","0.875","1.0","1.0","0.905176500082016","PARTIAL","LETTER_CONFUSION","failures/log_exp_special-013.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-014","LOG_EXP_SPECIAL","ceiling","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","ceil(x)","ceil(x)","Ceil(X)","Ceil(X)","Ceil(X)","0.63468","3680","true","true","true","true","1.0","1.0","1.0","0.981733998656273","PASS","","rendered-inputs","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-015","LOG_EXP_SPECIAL","base ten","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","log_10(1000)=3","log_10(1000)=3","10910110001=3","10910110001=3","10910110001=3","0.439","6567","false","false","false","false","0.5714285714285714","0.5","0.0","0.41623571481023514","WRONG_LAYOUT","DIGIT_CONFUSION|LETTER_CONFUSION|SUBSCRIPT_MISSED|OVERWRITING_ERROR|LOW_CONFIDENCE","failures/log_exp_special-015.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-016","LOG_EXP_SPECIAL","power identity","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","log_b(x^n)=n*log_b(x)","log_b(x^n)=n*log_b(x)","lognex)=nx logocx>","lognex)=nxlogocx>","lognex)=nx logocx>","0.45639998","7500","false","false","false","false","0.5238095238095238","0.3333333333333333","0.0","0.3467485702889306","WRONG_STRUCTURE","LETTER_CONFUSION|SUPERSCRIPT_MISSED|SUBSCRIPT_MISSED|LOW_CONFIDENCE","failures/log_exp_special-016.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-017","LOG_EXP_SPECIAL","product identity","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","log(xy)=log(x)+log(y)","log(xy)=log(x)+log(y)","log(XY)=log(X)+log(Y)","log(XY)=log(X)+log(Y)","log(XY)=log(X)+log(Y)","0.8961","4571","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
"log_exp_special-018","LOG_EXP_SPECIAL","quotient identity","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","log(x/y)=log(x)-log(y)","log(x/y)=log(x)-log(y)","\log(X/Y)= \log(X)- \log(Y)","log(X/Y)=log(X)-log(Y)","\log(X/Y)= \log(X)- \log(Y)","0.86462164","5002","true","true","true","true","1.0","1.0","1.0","0.9932310819625855","PASS","","rendered-inputs",""
"log_exp_special-019","LOG_EXP_SPECIAL","zero exponent","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","e^0=1","e^0=1","e^0=1","e^0=1","e^0=1","0.9068809","3438","true","true","true","true","1.0","1.0","1.0","0.9953440457582474","PASS","","rendered-inputs",""
"log_exp_special-020","LOG_EXP_SPECIAL","negative exponential","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","e^{-x}","e^{-x}","et","et","et","0.5608","6472","false","false","false","false","0.25","0.0","0.0","0.13491500079631805","WRONG_STRUCTURE","LETTER_CONFUSION|SUPERSCRIPT_MISSED","failures/log_exp_special-020.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-021","LOG_EXP_SPECIAL","exp function","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","exp(x^2)","exp(x^2)","\exp(X^{2})","exp(X^(2))","\exp(X^{2})","0.86689246","3265","true","true","true","true","1.0","1.0","1.0","0.9933446228504181","PASS","","rendered-inputs",""
"log_exp_special-022","LOG_EXP_SPECIAL","nested log root","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","ln(sqrt(x))","ln(sqrt(x))","(MCS(+(X))","(MCS(+(X))","(MCS(+(X))","0.439","2714","false","false","false","false","0.4545454545454546","0.0","0.0","0.2162681823427027","WRONG_STRUCTURE","LETTER_CONFUSION|ROOT_SCOPE_ERROR|LOCATION_SENSITIVE|LOW_CONFIDENCE","failures/log_exp_special-022.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-023","LOG_EXP_SPECIAL","nested logarithm","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","log(log(x))","log(log(x))","logclog(x)>","logclog(x)>","logclog(x)>","0.439","2970","false","false","true","true","0.8181818181818181","1.0","1.0","0.8724045459790662","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/log_exp_special-023.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"log_exp_special-024","LOG_EXP_SPECIAL","two natural logs","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","ln(1+x)-ln(1-x)","ln(1+x)-ln(1-x)","ln(1+X)-ln(1-X)","ln(1+X)-ln(1-X)","ln(1+X)-ln(1-X)","0.8918747","4856","true","true","true","true","1.0","1.0","1.0","0.9945937335491181","PASS","","rendered-inputs",""
"log_exp_special-025","LOG_EXP_SPECIAL","general exponential","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","a^x=b","a^x=b","a^x=0","a^x=0","a^x=0","0.913062","3275","false","false","true","true","0.8","1.0","1.0","0.89065309882164","PARTIAL","LETTER_CONFUSION","failures/log_exp_special-025.png",""
